Price,Close,High,Low,Open,Volume
Ticker,O,O,O,O,O
Date,,,,,
2010-01-04,12.464418411254883,12.655444546234152,12.397559781028148,12.54082867724077,904961
2010-01-05,12.674537658691406,12.674537658691406,12.421428425453557,12.607678137066928,685248
2010-01-06,12.664990425109863,12.707971359635517,12.540823907610477,12.707971359635517,1002588
2010-01-07,12.932424545288086,12.965853842054612,12.583802721804485,12.69841852789382,1258318
2010-01-08,13.109124183654785,13.133002792708965,12.875118139055862,12.889445116482628,814970
2010-01-11,13.008834838867188,13.156879002485715,12.989731577731135,13.147328311946286,725496
2010-01-12,13.056595802307129,13.075698130277205,12.937204607443515,12.965858569413097,637879
2010-01-13,13.204639434814453,13.238067799881462,13.013613357078677,13.190311515454724,757488
2010-01-14,13.15210247039795,13.247615007344974,13.09479457221833,13.147327125559151,698458
2010-01-15,13.12823486328125,13.252402393358066,13.118684165603318,13.218972131397406,723226
2010-01-19,13.34791088104248,13.419545796657607,13.133008014255253,13.133008014255253,1042630
2010-01-20,13.14732551574707,13.371779856086624,13.137773887210503,13.281042675088628,600314
2010-01-21,12.8560209274292,13.300155524191057,12.8560209274292,13.180764311507199,1048925
2010-01-22,12.545600891113281,13.252396379941334,12.545600891113281,12.937203758976302,1471426
2010-01-25,12.82258415222168,12.88944274120671,12.536045596518578,12.712744638876908,787210
2010-01-26,13.023164749145508,13.156881967056085,12.765280065986982,12.836914961316797,710635
2010-01-27,13.295370101928711,13.295370101928711,12.836909777056183,12.98495391424424,935921
2010-01-28,13.33521842956543,13.416822233211928,13.13360514162986,13.416822233211928,1052021
2010-01-29,13.407219886779785,13.416819887939086,13.186406631767799,13.354416100875612,1033445
2010-02-01,13.373619079589844,13.440822872693403,13.172006755397083,13.436022871723743,931380
2010-02-02,13.296813011169434,13.440821529809945,13.191206386213597,13.37361774342077,818582
2010-02-03,12.989590644836426,13.316010434306346,12.941587817992179,13.224804779837758,641078
2010-02-04,12.490370750427246,13.104808005714824,12.480769799218645,12.941598449346214,1526328
2010-02-05,12.53836441040039,12.744776678325547,12.28874931108202,12.581567241793605,2019314
2010-02-08,12.355960845947266,12.720783724781514,12.355960845947266,12.682380868907293,892267
2010-02-09,12.250356674194336,12.523973889176471,12.211954755363127,12.523973889176471,1193818
2010-02-10,12.360759735107422,12.394362585301227,12.13514640236902,12.279154972939212,944177
2010-02-11,12.495168685913086,12.595975349833292,12.202350588654676,12.29355630295503,943248
2010-02-12,12.955995559692383,12.984797459890187,12.384760392121885,12.49036704455309,1169153
2010-02-16,13.36881160736084,13.40241348513396,12.999189062093397,13.003989060380542,1261517
