Price,Close,High,Low,Open,Volume
Ticker,ZBH,ZBH,ZBH,ZBH,ZBH
Date,,,,,
2010-01-04,52.23649597167969,52.34093398111309,51.618567377965164,51.618567377965164,805872
2010-01-05,53.89010238647461,53.94231968529499,52.784798612504964,53.367912300268564,1769643
2010-01-06,53.87268829345703,54.0641585320717,53.49845069801927,54.011937821722285,1315619
2010-01-07,55.1085319519043,55.439255098828596,54.098963588829044,54.69948287822378,1734005
2010-01-08,53.951011657714844,54.6907804650447,53.17642790748506,53.79435296366405,2213985
2010-01-11,55.143367767333984,55.53500780815691,54.13379902211751,54.30786012261632,1468780
2010-01-12,54.081565856933594,55.31741614221517,53.72473401477763,55.00410212987336,1520486
2010-01-13,54.43840026855469,54.647279719362544,53.724739925329125,54.18600982234583,789392
2010-01-14,54.59504699707031,54.71689075188286,54.09026279604722,54.3078416624124,777959
2010-01-15,53.742130279541016,54.56023182336132,53.48103702520637,54.386167374071945,1474445
2010-01-19,55.44796371459961,55.47407235955212,53.87268742220049,53.90749894880384,1706298
2010-01-20,54.42097473144531,56.37048820725836,53.99451994096089,55.43924928814362,1590938
2010-01-21,53.394012451171875,54.83003923417253,53.254762923547524,54.420986693851205,1069140
2010-01-22,52.73257064819336,54.83873633330584,52.70645858446405,54.046750190844406,1716598
2010-01-25,52.950164794921875,54.09028019970162,52.68036513562867,53.28088464142273,1942683
2010-01-26,52.79349899291992,53.22865680752918,52.58462296833945,52.810904758368245,1410482
2010-01-27,52.11464309692383,52.628130205632154,51.25302704831844,52.628130205632154,1704753
2010-01-28,49.47758102416992,51.59245304691538,49.19907855649484,50.6960254731986,3599644
2010-01-29,49.01631164550781,49.582019467466786,48.17210477297197,49.555907403050334,3619935
2010-02-01,49.63422775268555,49.68644845244498,48.36356281399739,49.13814649316751,2134675
2010-02-02,50.739540100097656,50.93101033372669,49.56461347322836,49.70386299786774,2238705
2010-02-03,49.72126388549805,50.62639425589952,49.66034372051687,50.62639425589952,1310263
