Price,Close,High,Low,Open,Volume
Ticker,DUK,DUK,DUK,DUK,DUK
Date,,,,,
2010-01-04,26.285846710205078,26.781513354322502,26.192908968232537,26.657597678095225,4152133
2010-01-05,25.85213851928711,26.34780517519766,25.759200775103352,26.34780517519766,3872367
2010-01-06,25.94507598876953,26.11546250783713,25.77468946970193,25.805669373969906,3486567
2010-01-07,26.06899642944336,26.115465306022216,25.867629984532034,25.97605867628564,2376033
2010-01-08,26.084489822387695,26.084489822387695,25.836656428469148,25.929594197389196,1654100
2010-01-11,26.347808837890625,26.40976865569583,26.06899753618512,26.09997547548324,2195633
2010-01-12,26.378782272338867,26.50269990793024,26.161926902454965,26.30133350389376,2650933
2010-01-13,26.440746307373047,26.626621819557762,26.192912947661583,26.471726215938656,3035233
2010-01-14,26.440746307373047,26.549173032945976,26.254870795188335,26.50270612450426,1919767
2010-01-15,26.17741584777832,26.42524913051563,25.83664483781403,26.14643594883471,4349933
2010-01-19,26.471717834472656,26.48720679904912,26.084477963230405,26.316822279896524,1858233
2010-01-20,26.2238826751709,26.347798322115878,25.929580551671943,26.347798322115878,2628600
2010-01-21,25.836650848388672,26.316828560900777,25.77469103608728,26.23937978032619,3958200
2010-01-22,25.635297775268555,26.00704696626829,25.588828880192942,25.836662330727826,3927200
2010-01-25,25.805665969848633,25.898603700788616,25.52685277702867,25.867623800607312,2257600
2010-01-26,26.038022994995117,26.11547179841538,25.650782917103584,25.821167527181316,2827167
2010-01-27,25.929594039916992,26.022531808272625,25.681760647503555,25.991551895619175,2935833
2010-01-28,25.743703842163086,25.99153709343546,25.6352771640321,25.97604813073206,2354533
2010-01-29,25.604299545288086,25.94507054228318,25.588810581207692,25.929581578202786,3044200
2010-02-01,25.79018783569336,25.790187835693363,25.418436755808706,25.650781180736615,1872000
2010-02-02,25.960573196411133,25.99155311051264,25.449417416167513,25.69725082016515,2775333
2010-02-03,25.774686813354492,25.976053215937185,25.681751049336917,25.976053215937185,1572467
2010-02-04,25.356468200683594,25.821154884875064,25.356468200683594,25.728219123719906,2519867
2010-02-05,25.27902603149414,25.4803905108149,24.984723797163117,25.402943694709304,2997767
2010-02-08,25.27902603149414,25.635288082234965,25.170599307183643,25.32549490899927,3194633
2010-02-09,25.650775909423828,26.11546466378469,25.325493781371225,25.433920500853976,5056200
2010-02-10,25.49359893798828,25.88653357143358,25.383577720280133,25.713643371973475,3547300
2010-02-11,25.477882385253906,25.603620349710614,25.17925222145809,25.39929465854178,3105300
2010-02-12,25.383577346801758,25.57218628785145,25.21068515131659,25.39929409236628,3110933
2010-02-16,25.540752410888672,25.82366584032738,25.477883426091953,25.572187902571525,3638967
2010-02-17,25.430736541748047,25.69793128231295,25.304996547113763,25.66649778258144,2367333
2010-02-18,25.666492462158203,25.666492462158203,25.33642679341097,25.38357903180343,2296733
2010-02-19,26.106576919555664,26.13801040983977,25.477881132479048,25.61933783446395,2960900
2010-02-22,25.823671340942383,26.1694538288318,25.776519092658855,26.1694538288318,2671900
2010-02-23,25.697919845581055,25.917964238619028,25.66648635983886,25.8236597842554,2054267
2010-02-24,25.8551025390625,25.91797353022321,25.52503882903035,25.697929058299206,2645867
2010-02-25,25.74507713317871,25.76079387913907,25.462163714478766,25.682208150768364,2568067
2010-02-26,25.697919845581055,25.886528754308312,25.61933413265705,25.697919845581055,2503333
2010-03-01,25.91796875,25.965120985389312,25.68220757305344,25.792228789438877,1792633
2010-03-02,25.839378356933594,26.106574996074823,25.776509382428635,26.106574996074823,2048367
2010-03-03,25.77651596069336,26.027993921459977,25.713646970143994,25.839384951242717,2228000
2010-03-04,25.666492462158203,25.870818162335873,25.509317001803996,25.745078193766307,2274500
2010-03-05,25.870817184448242,25.870817184448242,25.619339255383693,25.6822082380076,2139467
2010-03-08,25.9808349609375,25.996551704868608,25.80794278342071,25.917965986644422,1036567
2010-03-09,25.886537551879883,25.965125290080554,25.823668560460867,25.91797304687399,1229633
2010-03-10,25.886537551879883,25.980842038293005,25.776516317254305,25.870820803667428,1694667
2010-03-11,25.902250289916992,25.933685780044275,25.760793582197575,25.8865335441378,1922700
2010-03-12,25.666492462158203,25.965122639120796,25.65077371698138,25.933687147336155,1662567
2010-03-15,25.870817184448242,25.88653393046199,25.619339255383693,25.697924984021345,1733367
2010-03-16,26.106576919555664,26.15372715498182,25.823663515585867,25.980836962712818,2024833
2010-03-17,26.12228775024414,26.26374442020126,26.05941878534154,26.26374442020126,2271800
2010-03-18,26.059431076049805,26.26375680727801,26.012278830491812,26.012278830491812,2631400
2010-03-19,26.059431076049805,26.342342550828466,25.87082209381783,26.059431076049805,3889233
2010-03-22,25.839378356933594,26.012270535033053,25.71364040792368,25.980835048496242,2342400
2010-03-23,25.870817184448242,25.88653393046199,25.713643728604016,25.823664947838083,1852967
2010-03-24,25.650775909423828,25.870820373586124,25.61934241352148,25.855101627065782,2082067
2010-03-25,25.619346618652344,25.79223687020079,25.572194368490134,25.68221561934546,1783367
2010-03-26,25.807945251464844,25.82366399546781,25.58790282111182,25.7136427802913,1550000
2010-03-29,26.075143814086914,26.075143814086914,25.8079471308362,25.85509936914109,1765700
2010-03-30,25.77651596069336,26.18516739711797,25.72936371813904,26.059429416019245,2962267
2010-03-31,25.650775909423828,25.82366813116343,25.635059161472654,25.760797142220394,1997867
2010-04-01,25.792226791381836,25.87081451046566,25.69792232790873,25.745074559645282,1924633
