Price,Close,High,Low,Open,Volume
Ticker,EXPD,EXPD,EXPD,EXPD,EXPD
Date,,,,,
2010-01-04,28.941091537475586,29.023590535254556,28.74308953681701,28.949340178399467,1062400
2010-01-05,29.139080047607422,29.15558047073313,28.767828395113817,28.86683093386806,1393500
2010-01-06,28.46258544921875,29.163836295635477,28.404835527614296,29.015335598042693,2028700
2010-01-07,28.28932762145996,28.487326397060823,28.05832485374723,28.38007837158277,1186400
2010-01-08,28.586336135864258,28.941087440942802,28.289334750483654,28.289334750483654,3329500
2010-01-11,28.701839447021484,28.974088651795117,28.413086666469788,28.553338736368605,2296600
2010-01-12,28.454336166381836,28.64408635410051,28.347084965624457,28.46258480622412,2665100
2010-01-13,28.718334197998047,28.78433275238742,28.248083089611743,28.545081305065448,1905700
2010-01-14,28.635833740234375,28.776085790580197,28.46258398433765,28.594584247944848,1332100
2010-01-15,28.437828063964844,28.784327492240852,28.149075393267736,28.743078009893768,2866500
2010-01-19,28.429580688476562,28.627582640438774,28.28108001128847,28.38833119973193,1681200
2010-01-20,28.347084045410156,28.413082603409794,27.860332485016553,28.314083192843075,2029900
2010-01-21,29.17207908630371,30.071331634564935,28.43782761194187,29.229828990098436,5102700
2010-01-22,28.52857780456543,29.21332799928702,28.487325176543372,29.21332799928702,3292700
2010-01-25,28.60283660888672,28.660589682167384,28.107836342741937,28.644089253677897,2309700
2010-01-26,28.503828048706055,28.743079464413523,28.239827571764685,28.40482865663652,2050900
2010-01-27,28.635833740234375,28.6770832325239,28.14083353849101,28.35533278667726,1558100
2010-01-28,28.297582626342773,28.668834348046538,28.157333724329412,28.668834348046538,2253200
2010-01-29,28.132587432861328,28.81734110225817,28.09133793224186,28.462589732087423,2097000
2010-02-01,28.429580688476562,28.58633315169414,28.02533129279118,28.132579334100377,2564600
2010-02-02,28.7100772857666,28.809076673242224,28.09957739134419,28.404827338555396,2531700
2010-02-03,28.025331497192383,28.182080814418942,27.513827762198652,28.074829625193253,5831300
2010-02-04,27.57158088684082,28.033583400496926,27.57158088684082,27.87683406501781,2623400
2010-02-05,27.249835968017578,27.94283830580383,26.763084288535147,27.637588212712053,3252900
2010-02-08,27.192073822021484,27.480826502233448,26.977574618468317,27.192073822021484,1499000
2010-02-09,27.604581832885742,28.033583494040496,27.39833121581911,27.423083429918673,2847900
2010-02-10,27.307584762573242,27.571585342429522,27.060084612349875,27.52208720066594,1503900
2010-02-11,27.183828353881836,27.530327833978827,27.076577166032376,27.208577417564694,2463700
2010-02-12,27.11783218383789,27.150833040233362,26.69708227976774,26.812582130017002,2626400
2010-02-16,27.984079360961914,28.149080467225968,27.48083055020135,27.85207910537754,2557400
2010-02-17,28.20684051513672,28.289342671473293,27.967592129599318,28.165591010536165,1172800
2010-02-18,28.00058364868164,28.272835983641766,27.83558566679223,28.231586488169413,1473600
2010-02-19,28.3140869140625,28.363588199418896,27.852084358807602,27.852084358807602,2177600
2010-02-22,28.503828048706055,28.644080072343993,28.24807935693194,28.24807935693194,2047700
2010-02-23,30.45084571838379,31.440849463853166,29.91459277167346,30.096094350031137,9134000
2010-02-24,30.186838150024414,30.566338501328822,30.030088825912006,30.417837816534153,3461400
2010-02-25,30.20334243774414,30.228091505996318,29.205090154531913,29.757840326396018,3295100
2010-02-26,30.08783721923828,30.219837471580078,29.700085101113007,30.186836621711063,2952300
2010-03-01,29.980592727661133,30.24459329131599,29.865092874454003,30.11259300948856,1551300
