Price,Close,High,Low,Open,Volume
Ticker,TAP,TAP,TAP,TAP,TAP
Date,,,,,
2010-01-04,31.911008834838867,32.01524882195625,31.53575071326887,31.667785732808962,1302400
2010-01-05,31.5288028717041,31.890164835821423,31.35507131112461,31.890164835821423,1011900
2010-01-06,31.49404525756836,31.751167128364877,31.35505953113459,31.612184052863345,729200
2010-01-07,30.965911865234375,31.41066420102618,30.910316497793882,31.41066420102618,1242500
2010-01-08,30.924211502075195,30.97980686261651,30.68793652164001,30.89641382180454,1128000
2010-01-11,31.278629302978516,31.375921204628366,30.958963864643092,31.07710270546556,816200
2010-01-12,31.389808654785156,31.48014978426212,31.02844943874235,31.229975980130543,702800
2010-01-13,31.514890670776367,31.67472597158261,31.14658076675912,31.355058020902238,725100
2010-01-14,31.681686401367188,31.772027552016116,31.424564442832853,31.431512538605933,830500
2010-01-15,31.396764755249023,31.88321360726435,31.334221293548012,31.563545552496407,1120900
2010-01-19,30.97980499267578,31.341164210651886,30.736579281387684,31.257773825806055,1823300
2010-01-20,30.40995979309082,30.826916972674404,30.069447546576416,30.743526597130586,1385000
2010-01-21,30.13198471069336,30.715722519698737,30.055542444488943,30.479447629126756,1391100
2010-01-22,29.895713806152344,30.361312906484766,29.881814969450055,30.145887564929424,890700
2010-01-25,29.742826461791992,30.14588473553242,29.71502879099642,30.10418822933906,915900
2010-01-26,29.819276809692383,29.95131180534476,29.45096685012929,29.59690068494495,1077100
2010-01-27,29.798431396484375,29.881821784785426,29.589954100265427,29.819278330826474,1021600
2010-01-28,29.506568908691406,29.90267667213727,29.471823125235925,29.83318510522631,676500
2010-01-29,29.186891555786133,29.638594509284303,29.08960234141601,29.548253388398216,1369100
2010-02-01,29.534360885620117,29.680294738478125,29.242493179904105,29.29113779752344,1017200
2010-02-02,29.430110931396484,29.562148549561666,29.18688792572158,29.499605112254986,1387400
2010-02-03,29.638599395751953,29.687244010956974,29.242491728549524,29.325882118767744,909300
2010-02-04,28.095861434936523,29.50656051942092,28.06111566135992,29.478762840186597,2138200
2010-02-05,28.644851684570312,28.756039742865948,28.095859486952673,28.20704754524831,1714900
2010-02-08,28.7073974609375,29.05486050265381,28.56146096870785,28.644854007391256,1213800
2010-02-09,27.78314781188965,28.92977704671262,27.630263206997803,28.846383998080913,3747400
2010-02-10,27.102109909057617,28.088903407658037,27.011768800433156,27.87347807677221,2462600
2010-02-11,27.40788459777832,27.45652921300208,26.712958493515792,27.07432038584423,3022400
2010-02-12,27.032625198364258,27.241102489293358,26.82414525650258,27.241102489293358,2394500
2010-02-16,27.71363639831543,27.769229073303812,27.02565882018325,27.15769639377637,2199600
2010-02-17,28.1236629486084,28.2348510297727,27.776199863603335,27.86653835703292,1843600
2010-02-18,28.24179458618164,28.38078032803316,27.97077384758407,28.02636920469769,1567300
2010-02-19,28.568410873413086,28.81858468023646,28.10975977788108,28.2278959361407,1653700
2010-02-22,28.735183715820312,28.895018999027847,28.297382325603643,28.45026421464503,1354800
