Price,Close,High,Low,Open,Volume
Ticker,EG,EG,EG,EG,EG
Date,,,,,
2010-01-04,62.56421661376953,63.39157615487895,62.38117325845009,63.16459859577571,444800
2010-01-05,61.65629196166992,62.54222068316014,61.38538592179457,62.32257211945643,327200
2010-01-06,61.63432312011719,61.93451114419301,61.46592087292588,61.8027253673085,266400
2010-01-07,61.758811950683594,61.99310716508112,61.627020543457576,61.744170943675606,354600
2010-01-08,61.64900588989258,61.82473155020078,61.37078197346528,61.74419201906963,276900
2010-01-11,62.059017181396484,62.13955669998687,61.619714271110496,61.98580096068875,394000
2010-01-12,62.13224411010742,62.6154757188913,61.80276826712025,61.91258982408895,280600
2010-01-13,62.849761962890625,62.959589090077934,62.08098324465893,62.12491186111796,192200
2010-01-14,62.988868713378906,63.00351530770214,62.46902633568461,62.52027824373788,204600
2010-01-15,62.095619201660156,62.901014344800174,62.05169058877589,62.791187226550235,208000
2010-01-19,63.17924118041992,63.193882190058204,62.08830441608312,62.08830441608312,254200
2010-01-20,63.40622329711914,63.55997906013157,62.666726506024695,62.666726506024695,344000
2010-01-21,62.783878326416016,63.61123237968456,62.59351165019791,63.32568515837769,352900
2010-01-22,61.854000091552734,62.8058219876071,61.65631018116108,62.8058219876071,289800
2010-01-25,61.919898986816406,62.461705692981894,61.57577662410344,62.2493747545837,195800
2010-01-26,61.875972747802734,62.85708237730929,61.648995205751326,61.67096509901267,321400
2010-01-27,62.88636779785156,62.88636779785156,61.70024497471687,61.70024497471687,278900
2010-01-28,62.16883850097656,62.92297611733007,61.956507570521076,62.92297611733007,209600
2010-01-29,62.77655029296875,63.63319747832614,62.19813259480305,62.43975117493052,348000
2010-02-01,62.65208435058594,63.09138732060957,62.35921384189007,63.07674630889292,179100
2010-02-02,62.98154067993164,63.076726777757486,62.505632534956874,62.57152544633912,202600
2010-02-03,62.42509841918945,62.80582608524325,62.249372801590084,62.791185076796175,287300
2010-02-04,61.165771484375,62.57886648482303,61.165771484375,62.23474406504986,484500
2010-02-05,60.97539138793945,61.37808893641529,60.17000187702673,61.195045611842446,413000
2010-02-08,60.62394332885742,61.09985144108225,60.36767823945855,61.063246132623995,306300
2010-02-09,61.31219482421875,61.43666853922907,60.6385966822166,61.07789957543368,175600
2010-02-10,61.77347183227539,62.22741576567513,60.682529443208864,61.012010825170336,376800
2010-02-11,58.58121871948242,61.839389417717655,58.24441949115129,61.839389417717655,1755900
2010-02-12,59.28408432006836,59.44516337060624,57.84170174975737,58.1272489444236,892500
2010-02-16,60.301788330078125,60.3676812402013,59.19620517657957,59.56961509205973,667300
2010-02-17,60.40430450439453,60.550736947565085,60.15536823379666,60.37501689855249,642800
2010-02-18,61.107173919677734,61.21700101565963,60.35303642586054,60.49946882981097,504500
2010-02-19,61.400054931640625,61.583098261251756,60.99003966084421,61.06325587548084,338200
2010-02-22,61.8173942565918,61.89061047212487,61.20968905419284,61.36344478262405,306200
2010-02-23,61.64900588989258,61.96384071539421,61.29756574135708,61.531861035727566,421800
2010-02-24,62.39582061767578,62.454395832743494,61.47328053149909,61.78811532993812,382900
2010-02-25,62.82780075073242,62.97423878954502,61.83936772941743,61.98580576823003,430700
2010-02-26,62.542232513427734,63.142614305443274,62.395800109926626,63.04743380177137,332900
2010-03-01,62.58616256713867,62.75455926143219,62.01506282473546,62.739918256464925,412700
2010-03-02,61.83204650878906,62.62279518682961,61.50989398465566,62.60083087677963,948100
2010-03-03,60.777713775634766,62.01508298806038,60.6971742570341,62.01508298806038,938800
2010-03-04,60.550750732421875,60.865585584348885,60.37503064340521,60.76308173358576,635700
2010-03-05,59.86250305175781,60.8289717857981,59.7453526180365,60.78503758013254,1054500
2010-03-08,61.320735931396484,61.41647850939459,59.71517240011863,60.02449976198232,886400
2010-03-09,60.79046630859375,61.40912112457978,60.41485124515852,61.33547254444237,555700
2010-03-10,60.864105224609375,61.01140236149607,60.29700506666746,60.591599340440844,536200
2010-03-11,61.21766662597656,61.27658214820257,60.39278750549005,60.57691185764094,636100
2010-03-12,60.78312301635742,61.26921394545731,60.5916321395276,61.2176593577372,293500
2010-03-15,60.481163024902344,60.77575746295774,60.08345379069308,60.67264828583261,239100
2010-03-16,60.21601104736328,60.3854022522126,59.98769310048336,60.3854022522126,439700
2010-03-17,60.672645568847656,60.92305757281551,60.127639140016655,60.46642722383206,405200
2010-03-18,60.591636657714844,60.83468214038816,60.444339430110496,60.83468214038816,213400
2010-03-19,59.531063079833984,60.761011911784834,59.50160252098745,59.531063079833984,688900
2010-03-22,58.99342346191406,59.53842980610734,58.81666571064038,59.339578038302896,611400
2010-03-23,58.57361602783203,59.01551318336931,58.418952304345346,59.01551318336931,967700
2010-03-24,58.588340759277344,58.93448964206681,58.30110736820171,58.57360767207909,899800
2010-03-25,58.89768600463867,59.486880433452846,58.46314970507368,58.94924058739777,769200
2010-03-26,58.7503776550293,59.265929053137334,58.63254102796557,58.81666532321253,522400
2010-03-29,59.55316162109375,59.65627077538085,58.86821902817087,59.030249304629876,599000
2010-03-30,59.56788635253906,59.74464971092527,58.89031033580691,59.71518915119424,779200
2010-03-31,59.60471725463867,59.98769331748878,58.7577443702455,59.288023241136095,752700
2010-04-01,59.516334533691406,60.061346485411704,59.221740160794205,59.82566761567745,433700
2010-04-05,59.29536056518555,59.54576678691132,59.06704272999609,59.51630623982156,393000
2010-04-06,59.332210540771484,59.45005278574751,59.08917074380657,59.19227989864684,511800
2010-04-07,60.28965377807617,60.355935820737606,59.140720086395156,59.14808101178397,739800
2010-04-08,60.03188705444336,60.090802558715424,59.663638462361924,60.076075087404305,393700
2010-04-09,60.22334671020508,60.2380797942892,59.567864944091866,60.1128766747002,258900
