Price,Close,High,Low,Open,Volume
Ticker,SWKS,SWKS,SWKS,SWKS,SWKS
Date,,,,,
2010-01-04,12.337421417236328,12.404020121179153,12.004427897522204,12.029402213020969,4911500
2010-01-05,12.528894424438477,12.545543704976753,12.237524472785786,12.395697004455275,5108700
2010-01-06,12.41234302520752,12.645438448961542,12.370718643914541,12.453967406500498,3638100
2010-01-07,12.270820617675781,12.428993107966583,12.095998851202232,12.337419310244842,2857300
2010-01-08,12.48727035522461,12.553869066938933,12.279149182637532,12.428996680954393,3073600
2010-01-11,12.49559497833252,12.620467360176468,12.404021157322331,12.49559497833252,2700400
2010-01-12,12.245848655700684,12.370721029743583,12.104326208361828,12.329097434342078,3067800
2010-01-13,12.528894424438477,12.562193779434278,12.071027697806784,12.262498790552826,4605800
2010-01-14,12.761988639831543,13.003409138014115,12.553867493332113,12.662090584782117,5782600
2010-01-15,12.304121017456055,12.836911397545837,12.262496632556694,12.68706392947578,5321400
2010-01-19,12.37071704864502,12.570513894302644,12.31244339870097,12.520564484408505,4660900
2010-01-20,12.245848655700684,12.47894412440972,12.09600117171385,12.445644771737,6881200
2010-01-21,12.071028709411621,12.387373005342383,11.613161944408697,12.104328067198054,13939800
2010-01-22,11.496611595153809,12.104324914974553,11.438337138763975,11.97945255427468,10509100
2010-01-25,11.61316204071045,11.746359472960712,11.44666525039762,11.563213400576261,3026600
2010-01-26,11.130317687988281,11.554884974225336,11.04706971420317,11.554884974225336,7473900
2010-01-27,11.288494110107422,11.388392189711283,10.988799077376475,11.105347233873994,3802600
2010-01-28,11.022095680236816,11.504936674506585,10.722401516389116,11.47163732296795,7522300
2010-01-29,10.564228057861328,11.296814520217785,10.52260446759398,11.171942161577554,6065900
2010-02-01,11.022095680236816,11.113669492407432,10.5309296496026,10.547579722331498,5537600
2010-02-02,11.388387680053711,11.538234343162436,11.163616494512048,11.238540223025936,7371300
2010-02-03,11.463315963745117,11.646462046312429,11.305143408714098,11.388392205458779,4170800
2010-02-04,11.146967887878418,11.371738293006002,11.013769699229035,11.346763979973849,7246700
2010-02-05,11.221891403198242,11.346764562609215,10.90554797142971,11.138643424176731,6419200
2010-02-08,11.246869087219238,11.471639555365886,11.09702157917526,11.330117085306423,3650700
2010-02-09,11.454986572265625,11.563209649340001,11.263514730082017,11.405037154416274,5078800
2010-02-10,11.446662902832031,11.679758361465066,11.396713479022516,11.446662902832031,5137100
2010-02-11,11.563211441040039,11.638134388544655,11.238542159509956,11.430013237442619,3951800
2010-02-12,11.54655933380127,11.721381101686728,11.03041906526302,11.3550882895986,4896000
2010-02-16,11.754683494567871,11.763008531843504,11.430014186091439,11.738034213935856,3488000
2010-02-17,11.921177864074707,11.921177864074707,11.738031844496149,11.812954783095146,3679200
2010-02-18,12.179248809814453,12.187573845682824,11.771331579293754,11.812955170797368,3336800
2010-02-19,12.137624740600586,12.262497106202828,11.971127988491215,12.162599054937207,3251200
2010-02-22,12.728687286376953,12.820260290624613,12.437317409532241,12.487266826161264,8725200
2010-02-23,12.27914810180664,12.703715447053783,12.154275726813575,12.670416094127686,5876300
2010-02-24,12.653765678405762,12.662090714891884,12.354071510177963,12.420670214228585,7070200
2010-02-25,12.462295532226562,12.503919923842505,12.029403129691543,12.245849330959052,7126300
2010-02-26,12.712040901184082,12.737015218218925,12.379046567069539,12.57884269118673,5891800
2010-03-01,13.045031547546387,13.11163024081159,12.487266896011038,12.695388010944555,9255200
2010-03-02,13.11995792388916,13.353054191281142,13.06168346008156,13.194881667413783,6330300
2010-03-03,12.936809539794922,13.444624816316507,12.920160262064583,13.186555057102908,4820000
2010-03-04,12.920158386230469,13.111629418885453,12.77863597343374,13.028380660563027,2771700
2010-03-05,13.128283500671387,13.178232135796042,12.861887868969344,12.97843600745894,3047900
2010-03-08,13.253156661987305,13.31143033770029,13.070009803278834,13.203207230005253,3434100
2010-03-09,13.153253555297852,13.369698893887376,13.094979107980032,13.244826552627305,4293600
2010-03-10,13.111631393432617,13.269803105362312,13.011733344752948,13.16158081473201,4337600
2010-03-11,13.011735916137695,13.061684553388842,12.720365954468669,13.045035272278218,4857500
2010-03-12,12.786964416503906,13.02838494227782,12.720365705526225,13.02838494227782,3314200
2010-03-15,12.786964416503906,12.828588809344772,12.612142601707676,12.786964416503906,4262300
2010-03-16,13.045031547546387,13.128280311087414,12.753661669071844,12.761986704209756,3857800
2010-03-17,13.394676208496094,13.552848713717218,13.111631341400702,13.136605654991733,4792800
2010-03-18,13.169902801513672,13.469597690153073,13.111629148242226,13.469597690153073,2665300
