Price,Close,High,Low,Open,Volume
Ticker,SRE,SRE,SRE,SRE,SRE
Date,,,,,
2010-01-04,17.463058471679688,17.684860890079353,17.43181793913465,17.619257559291476,4162400
2010-01-05,17.091299057006836,17.444309229061034,16.9850836597385,17.43806112431535,6817200
2010-01-06,16.85700798034668,17.135042210672022,16.841388307395587,17.05381919630353,5913000
2010-01-07,16.819515228271484,16.938226850370476,16.528984874429177,16.803895560241052,4442600
2010-01-08,16.810144424438477,16.8601280794142,16.57584581829522,16.77890389526344,2729000
2010-01-11,17.053815841674805,17.119419170187474,16.85388120713842,16.878872440603256,2451800
2010-01-12,16.994457244873047,17.153779752724997,16.847629755420172,17.0038288065984,2476400
2010-01-13,16.82888412475586,16.841380333882295,16.51336259038991,16.75078460527176,5282800
2010-01-14,16.74454116821289,16.875749017206203,16.716425285693212,16.797649475952028,2823000
2010-01-15,16.37590980529785,16.74453970309953,16.222835385187853,16.738292789045683,6324600
2010-01-19,16.4102725982666,16.553976636850102,16.341545823331085,16.400901036162722,7162600
2010-01-20,16.20721435546875,16.32904942825981,16.144734494838808,16.307181655794967,4904600
2010-01-21,16.30718421936035,16.43214276856008,16.09475337484597,16.17597637224057,6072000
2010-01-22,16.1041202545166,16.432137989357173,16.088500589372586,16.310302932848167,6318400
2010-01-25,16.116622924804688,16.310309471992404,16.107251360301834,16.19784593114001,3204400
2010-01-26,16.0728816986084,16.15410467629298,15.832335030348201,16.069757050406615,3501000
2010-01-27,15.957286834716797,16.044757873762343,15.751103056903386,16.010393910793443,3330600
2010-01-28,15.869819641113281,16.029143303320257,15.682381300320978,15.976035018683296,3165800
2010-01-29,15.854202270507812,15.972913872417328,15.726119107714728,15.894814353843397,4728600
2010-02-01,16.001033782958984,16.026025015520442,15.73861928668957,15.910438032551886,3928200
2010-02-02,16.08538055419922,16.107248328392675,15.85732886611721,16.03852035709649,3048200
2010-02-03,15.879201889038086,16.038524454825374,15.841713245096095,16.038524454825374,1514200
2010-02-04,15.485579490661621,15.819845486852744,15.482456032847846,15.804225814374627,3796200
2010-02-05,15.519935607910156,15.551174937010703,15.223157214638896,15.516810959977692,7227000
2010-02-08,15.310630798339844,15.526186256248984,15.310630798339846,15.485574168400214,2273600
2010-02-09,15.491823196411133,15.676138139375903,15.37935967979476,15.46370731725704,2332600
2010-02-10,15.388725280761719,15.49806529809398,15.220031262892673,15.49806529809398,2182200
2010-02-11,15.548054695129395,15.582418679266688,15.170053253027687,15.344995438884073,2709800
2010-02-12,15.45745849609375,15.491822479213896,15.301259439514341,15.460583144579704,4221600
2010-02-16,15.30750560760498,15.838582571107601,15.288761294174037,15.585539702458215,9670000
2010-02-17,15.054463386535645,15.33874559809449,14.976363864769981,15.33874559809449,8005400
2010-02-18,15.03571891784668,15.085702559633477,14.854527471554526,15.013851149046458,5389000
2010-02-19,15.291885375976562,15.416843885776498,14.982610770191457,15.054462181459828,5777400
2010-02-22,15.191919326782227,15.394977368607751,15.179423117274897,15.36061338831466,5139600
