Price,Close,High,Low,Open,Volume
Ticker,GIS,GIS,GIS,GIS,GIS
Date,,,,,
2010-01-04,21.445110321044922,21.5600480198582,21.3634421787958,21.532826844216192,5156400
2010-01-05,21.24547576904297,21.529798088221725,21.05492064676044,21.523749708258023,7439200
2010-01-06,21.37251853942871,21.45115903093042,21.154739900306726,21.26665225654438,4686800
2010-01-07,21.71669578552246,21.7562906057833,21.305508259522423,21.38165375340746,6706800
2010-01-08,21.540035247802734,21.74715106071529,21.39992783374068,21.74715106071529,4445800
2010-01-11,21.56135368347168,21.600948495204616,21.41210919825847,21.518712401982192,2452200
2010-01-12,21.722782135009766,21.759332801453382,21.488255082379474,21.53394051071449,3686400
2010-01-13,21.820247650146484,21.902486066420767,21.5826741342884,21.698414422487698,4028000
2010-01-14,21.820247650146484,21.86593540099047,21.68318672139006,21.82634058960597,2270800
2010-01-15,21.725830078125,21.92076233149208,21.65882168032211,21.826342674829334,3872400
2010-01-19,21.90247917175293,22.006035872210248,21.762369493596267,21.84156141521203,5109600
2010-01-20,21.75629997253418,21.789804190170265,21.643603756505787,21.789804190170265,4087000
2010-01-21,21.661867141723633,21.90857775507807,21.582675191300666,21.777607435591317,5222000
2010-01-22,21.613136291503906,21.884214058640406,21.582678559288482,21.671007609356423,7612800
2010-01-25,21.55526351928711,21.850708381772268,21.51566870245618,21.707554493864958,3934000
2010-01-26,21.613136291503906,21.640549877140998,21.305507851443288,21.473028864292143,5024200
2010-01-27,21.783700942993164,21.865939374210846,21.506532565386816,21.619228728109725,5461000
2010-01-28,21.9146671295166,22.07000455168318,21.83547750735566,21.89334648912319,6167400
2010-01-29,21.7197322845459,22.024314152841427,21.70754873096105,22.021270007276645,5146400
2010-02-01,21.634456634521484,21.878123136396518,21.546127585686182,21.878123136396518,5566800
2010-02-02,21.634456634521484,21.814161202503918,21.530899881678984,21.686235010942735,7693400
2010-02-03,21.485212326049805,21.67100751264355,21.381653248448306,21.67100751264355,6018400
