Price,Close,High,Low,Open,Volume
Ticker,RF,RF,RF,RF,RF
Date,,,,,
2010-01-04,3.682278871536255,3.716248038967387,3.6211339166203067,3.6415156762446492,11754800
2010-01-05,3.8045670986175537,3.811361124051555,3.641514375685084,3.641514375685084,23691300
2010-01-06,3.852126359939575,3.865714094099831,3.7705999549780405,3.811363157458808,22415300
2010-01-07,4.191819190979004,4.225788357537872,3.8181560911319568,3.8453315539618798,41430700
2010-01-08,4.198611736297607,4.273344400439451,4.123879396112745,4.178230306777001,25980300
2010-01-11,4.293726444244385,4.3276956037279355,4.123879674955624,4.2597569608038315,27433000
2010-01-12,4.246170997619629,4.314109668790116,4.212201500055817,4.252965026715247,32974200
2010-01-13,4.320902347564697,4.40242872749155,4.130673803778336,4.225787913692998,41055600
2010-01-14,4.449985027313232,4.463572754500696,4.28013827549146,4.307313729866386,31881500
2010-01-15,4.429605484008789,4.449987246934745,4.259758647468641,4.416017750043863,28504300
2010-01-19,4.4228105545043945,4.456779718033434,4.320902416003193,4.354871579532232,22996900
2010-01-20,4.5722761154174805,4.579069819326009,4.354872083074219,4.388841574488099,32758200
2010-01-21,4.660595893859863,4.9391445189534195,4.59265724431961,4.6062449742276605,81428500
2010-01-22,4.483957290649414,4.6538041601736895,4.409224577350719,4.619834980643151,48623600
2010-01-25,4.449985027313232,4.545099117625473,4.28013827549146,4.483954183303405,34139700
2010-01-26,4.130675315856934,4.395636309589577,4.117087580895187,4.24617122501036,67534400
2010-01-27,4.191819190979004,4.307315069984712,4.1102928024892345,4.1102928024892345,38492200
2010-01-28,4.368458271026611,4.4499849568168175,4.205405547360127,4.314107363137783,38907900
2010-01-29,4.3141069412231445,4.463572247256853,4.293725514736597,4.409221020726547,29037400
2010-02-01,4.5111308097839355,4.524718540501834,4.341284013831681,4.354871744549579,30603000
2010-02-02,4.470366477966309,4.6062440744620545,4.416015568950799,4.5450991398411205,35671900
2010-02-03,4.341283798217773,4.44998596251922,4.266551444959512,4.402428745390022,34371800
2010-02-04,4.157849311828613,4.307314667379723,4.096704688155014,4.300520640328745,41144000
2010-02-05,4.198611736297607,4.2393749192958,4.01517725082725,4.164642579110938,24816400
2010-02-08,4.23258113861084,4.3752524384257985,4.117085293621876,4.198611658099859,25259900
2010-02-09,4.273346900939941,4.38204878587413,4.246171429706394,4.2937286663436876,21901600
2010-02-10,4.320902347564697,4.40242872749155,4.24616967065323,4.259757400641039,18117800
2010-02-11,4.3344902992248535,4.4228107106409675,4.320902568542147,4.361665760590265,19687200
2010-02-12,4.3141069412231445,4.341282392509831,4.218992861719742,4.293725514736597,22126400
2010-02-16,4.497543811798096,4.517925573174032,4.320903283687448,4.354872454037865,17782600
2010-02-17,4.388840198516846,4.551892928686857,4.36166474348851,4.524717473658521,16534700
2010-02-18,4.36166524887085,4.388840707047982,4.2869325769052296,4.354871222348059,18949400
2010-02-19,4.4635748863220215,4.497544058536008,4.341284959271723,4.348078988088796,14485500
2010-02-22,4.6266255378723145,4.667388719937981,4.463572809609648,4.483954238663994,23729800
2010-02-23,4.436398506164551,4.592657573278023,4.416016747864073,4.572275814977545,20854700
2010-02-24,4.5111308097839355,4.55189400193763,4.436398452814022,4.44998618353192,20217300
2010-02-25,4.443192481994629,4.46357424154451,4.348078359995031,4.402429286851944,18802500
2010-02-26,4.585865497589111,4.59945323425331,4.416018627308033,4.44319410063643,19859000
2010-03-01,4.5179243087768555,4.640213870936899,4.449985663132387,4.5926569809642785,16291900
2010-03-02,4.490749835968018,4.585863960742091,4.456780343713019,4.531513032299763,16207600
2010-03-03,4.497543811798096,4.545101039037208,4.477162374379267,4.490750107310855,12900100
2010-03-04,4.53151273727417,4.55189417213456,4.47036778477887,4.4839555160048175,11836200
2010-03-05,4.647007942199707,4.653801644851024,4.545099810773797,4.579068971944421,18875100
2010-03-08,4.742124557495117,4.769300030401102,4.6334226658711755,4.6334226658711755,19023600
2010-03-09,4.694565773010254,4.755710728905303,4.59265794512795,4.7081535049917,22997500
2010-03-10,4.952732563018799,5.176930282701263,4.714947112566399,4.762504332239701,40783500
2010-03-11,5.0138773918151855,5.068228313576264,4.92555698197491,4.986701930934647,24929300
